,lat,lng
31171,52.1562934,9.803574399999999
31174,52.1740828,10.0987722
31177,52.2045138,9.9941242
31180,52.2140327,9.8819352
31185,52.2083557,10.1984322
31188,52.0861374,10.1242568
31191,52.26014619999999,9.9709225
31195,51.961916,10.0116186
31196,52.0111904,9.9744481
31199,52.1005455,9.9563817
31224,52.3307295,10.2732008
31226,52.3197468,10.1525102
31228,52.3405423,10.1876714
31234,52.4023929,10.3147311
31241,52.2627117,10.193176
31246,52.24153769999999,10.2471396
31249,52.2621392,10.0731388
31275,52.3852067,10.0164773
31303,52.4827623,10.0083967
31311,52.4589396,10.1603184
31319,52.3134289,9.975787
31515,52.42482529999999,9.407641
31535,52.5620786,9.4403547
31542,52.3365112,9.370241799999999
31547,52.4635161,9.1903575
31552,52.30161409999999,9.3368243
31553,52.3972121,9.2683882
31555,52.36385430000001,9.397558400000001
31556,52.4206917,9.234030299999999
31558,52.4257448,9.3287087
31559,52.3643159,9.3581618
31582,52.6380917,9.2084143
31592,52.5184788,9.0361189
31595,52.5878963,8.972655099999999
31600,52.5175929,8.9066686
31603,52.4535713,8.7573571
31604,52.4598343,8.9595146
31606,52.43787380000001,8.8237021
31608,52.6598275,9.149275399999999
31609,52.7182155,9.184915199999999
31613,52.7097126,9.070448299999999
31618,52.6002811,9.0919403
31619,52.6193259,9.1318896
31621,52.6424798,9.027163999999999
31622,52.7054886,9.252701799999999
31623,52.68737369999999,9.2175596
31626,52.7290373,9.2334341
31627,52.71287410000001,9.2380738
31628,52.5581031,9.120050599999999
31629,52.5884255,9.141836800000002
31632,52.5643063,9.250639999999999
31633,52.5098108,9.1482826
31634,52.6559733,9.3884315
31636,52.5936446,9.3037428
31637,52.695149,9.4817982
31638,52.63885029999999,9.337281299999999
31655,52.31044439999999,9.2251409
31675,52.281639,9.0440611
31683,52.2683264,9.146706199999999
31688,52.2892265,9.1536624
31691,52.3029316,9.1153397
31693,52.3303942,9.106244
31698,52.36175069999999,9.289036399999999
31699,52.3409624,9.314303299999999
31700,52.3286555,9.278597
31702,52.359587,9.2545171
31707,52.2413259,9.1020258
31708,52.2587802,9.0971466
31710,52.22564389999999,9.1271735
31711,52.2252446,9.090124
31712,52.3656877,9.1361806
31714,52.356327,9.208015699999999
31715,52.3426962,9.150424899999999
31717,52.3516884,9.182930500000001
31718,52.3877568,9.1911571
31719,52.3828147,9.1197347
31737,52.1685907,9.1207187
31749,52.24337629999999,9.259832399999999
31785,52.1037614,9.3661014
31787,52.1082884,9.341938899999999
31789,52.0903623,9.3516655
31812,51.9845094,9.2865902
31832,52.2048941,9.6049894
31840,52.148378,9.242160199999999
31848,52.2184983,9.437488799999999
31855,52.051324,9.2522609
31860,52.01726559999999,9.411423899999999
31863,52.118056,9.546538499999999
31867,52.2741504,9.367927
31868,51.95489269999999,9.390141
32049,52.13539549999999,8.7130931
32051,52.1017418,8.5897784
32052,52.0919704,8.6500658
32105,52.0848218,8.7464532
32107,52.0727509,8.693308799999999
32108,52.0853966,8.8101326
32120,52.1624101,8.636922799999999
32130,52.14755760000001,8.54772
32139,52.1326307,8.458715399999999
32257,52.198835,8.5777547
32278,52.2251494,8.6566223
32289,52.2372464,8.490898
32312,52.3129662,8.627567299999999
32339,52.3663804,8.6301395
32351,52.4204498,8.4766636
32361,52.3000863,8.5103036
32369,52.4543743,8.6008636
32423,52.2937952,8.9553818
32425,52.3362299,8.8907884
32427,52.29067930000001,8.887359199999999
32429,52.275536,8.8427586
32457,52.2253083,8.9402185
32469,52.3832895,8.9774411
32479,52.3121379,8.7834291
32545,52.1971271,8.7926501
32547,52.2074157,8.822436999999999
32549,52.2357817,8.8016185
32584,52.1866111,8.7434549
32602,52.1480262,8.830184500000001
32609,52.2670048,8.669796
32657,52.03535000000001,8.9070006
32676,51.8898786,9.2689127
32683,51.9975391,9.1208499
32689,52.1281572,8.9512242
32694,52.0269121,9.0173133
32699,52.07366529999999,9.1035118
32756,51.93692249999999,8.8682321
32758,51.9561706,8.8251724
32760,51.9083032,8.8941812
32791,51.9811313,8.7768774
32805,51.8604282,8.9630488
32816,51.9078631,9.175909599999999
32825,51.9487215,9.0623357
32832,51.897825,8.750420199999999
32839,51.8697126,9.0863736
33014,51.73672819999999,9.0490757
33034,51.7281977,9.1585552
33039,51.8055268,9.1173323
33098,51.7113515,8.754257599999999
33100,51.7212792,8.834156199999999
33102,51.7331315,8.747207099999999
33104,51.7710084,8.738254699999999
33106,51.7107326,8.691364499999999
33129,51.7737127,8.5578667
33142,51.5581888,8.6020547
33154,51.6752444,8.5968392
33161,51.8394719,8.6760109
33165,51.6207332,8.8995725
33175,51.785633,8.826764299999999
33178,51.6676571,8.7229861
33181,51.5047092,8.7514254
33184,51.745145,8.939711899999999
33189,51.8406829,8.8023317
33330,51.909671,8.369734900000001
33332,51.897298,8.3938455
33334,51.944695,8.4012859
33335,51.9199178,8.4495493
33378,51.8349207,8.2985134
33397,51.7855342,8.3946686
33415,51.86091279999999,8.529086699999999
33428,51.9715241,8.1724753
33442,51.8937329,8.2188923
33449,51.77997999999999,8.3236176
33519,51.165691,10.451526
33602,52.0230903,8.5337526
33604,52.00664339999999,8.5482855
33605,52.0010807,8.5795134
33607,52.0200879,8.5749022
33609,52.0414585,8.574527999999999
33611,52.04868159999999,8.548692299999999
33613,52.0499345,8.5214223
33615,52.0303012,8.5079382
33617,52.005081,8.5246804
33619,52.0404442,8.4770585
33647,51.9852138,8.5045443
33649,51.97775499999999,8.4602772
33659,51.9576538,8.5170368
33689,51.9516551,8.5991676
33699,51.9876349,8.6174004
33719,52.0199295,8.6134521
33729,52.0701622,8.6062946
33739,52.0848649,8.5283
33758,51.88311539999999,8.661740199999999
33775,52.0455929,8.1804854
33790,52.03598,8.3172114
33803,51.9883767,8.3866415
33813,51.9455927,8.6813664
33818,52.0081232,8.7010651
33824,52.0927985,8.418446
33829,52.1025558,8.2813014
34117,51.31705359999999,9.4924552
34119,51.3161771,9.468795799999999
34121,51.3021767,9.480386099999999
34123,51.3011458,9.5253672
34125,51.3331165,9.5223999
34127,51.3330407,9.4909559
34128,51.3367949,9.438763
34130,51.3239504,9.439663399999999
34131,51.31107590000001,9.403286099999999
34132,51.2804955,9.426647599999999
34134,51.285338,9.4690759
34212,51.1530243,9.5926919
34225,51.2528626,9.4044051
34233,51.3502842,9.5262922
34246,51.359241,9.4615271
34253,51.266966,9.5554487
34260,51.2830458,9.6168464
34266,51.3172513,9.586786199999999
34270,51.27897350000001,9.3613856
34277,51.2454636,9.4823117
34281,51.178114,9.364220600000001
34286,51.1235368,9.6937497
34289,51.3802214,9.2664336
34292,51.3647405,9.3936175
34295,51.2194931,9.3864134
34298,51.2571441,9.686297699999999
34302,51.2075463,9.5071554
34305,51.2182664,9.3094193
34308,51.26586589999999,9.2421384
34311,51.2289869,9.174478299999999
34314,51.398481,9.4738934
34317,51.3261263,9.310638899999999
34320,51.2342147,9.5769872
34323,51.07544,9.510450800000001
34326,51.0685003,9.6129718
34327,51.1745318,9.523634099999999
34329,51.3087781,9.6572554
34346,51.420221,9.6856834
34355,51.3379002,9.6569153
34359,51.4939455,9.5954672
34369,51.4996439,9.3624662
34376,51.4285881,9.4770621
34379,51.409646,9.4008101
34385,51.6434875,9.4564158
34388,51.57784789999999,9.4451662
34393,51.4472831,9.4100615
34396,51.4972866,9.281464399999999
34399,51.5965297,9.6064613
34414,51.4756133,9.1309863
34431,51.4551847,8.8465078
34434,51.5910115,9.281188799999999
34439,51.6039191,9.1174663
34454,51.4014535,8.9955229
34466,51.3340627,9.1815449
34471,51.4044185,9.0936463
34474,51.4747827,9.0054682
34477,51.3369234,8.9652633
34479,51.41532249999999,9.1846898
34497,51.27461659999999,8.8579248
34508,51.3020791,8.6327185
34513,51.2281948,9.0498247
34516,51.2052229,8.944187
34519,51.3353331,8.7531935
34537,51.0964448,9.1169931
34549,51.17361959999999,9.073392499999999
34560,51.13822649999999,9.254952
34576,51.0296943,9.425673399999999
34582,51.0518467,9.2813226
34587,51.1435738,9.4505637
34590,51.10116439999999,9.3501205
34593,51.03675579999999,9.5124876
34596,51.0520402,9.1753837
34599,51.0054627,9.2292458
34613,50.9197368,9.2235701
34621,50.9731159,9.3242903
34626,50.8772747,9.3603629
34628,50.8499445,9.196118799999999
34630,50.9436445,9.053299599999999
34632,50.9978006,9.145385899999999
34633,50.80521299999999,9.3851746
34637,50.8406868,9.2932167
34639,50.911437,9.4472952
35037,50.8037915,8.756556999999999
35039,50.8324955,8.7927351
35041,50.8377166,8.7603752
35043,50.7941641,8.8145397
35066,51.0800893,8.782397
35075,50.7598385,8.573839
35080,50.7563816,8.4784238
35083,50.9032893,8.7238628
35085,50.7287879,8.8480299
35088,50.99660919999999,8.6334726
35091,50.8510281,8.782381599999999
35094,50.8470818,8.6684544
35096,50.734464,8.7030026
35099,51.0195702,8.7579203
35102,50.7242612,8.6303129
35104,51.1736636,8.7983124
35108,51.03571669999999,8.6728806
35110,51.0997074,8.9393636
35112,50.7025199,8.7112743
35114,51.03397,8.9730276
35116,50.9943233,8.5451598
35117,50.9603507,8.7176397
35119,50.9740297,8.868148999999999
35216,50.9315987,8.5183866
35232,50.8344412,8.556263
35236,50.8851203,8.4365791
35239,50.8404284,8.4685512
35260,50.8412666,9.0200339
35274,50.8494827,8.913689999999999
35279,50.8524475,9.115276
35282,50.8835487,8.914734
35285,50.9726998,8.9693427
35287,50.7977381,8.9218552
35288,50.931416,8.9399833
35305,50.6053598,8.9574649
35315,50.7278004,8.996919499999999
35321,50.547251,9.0333457
35325,50.62875409999999,9.059800899999999
35327,50.57598549999999,9.1929129
35329,50.6983687,9.0717521
35390,50.5850486,8.6741668
35392,50.5698008,8.669903099999999
35394,50.5714513,8.7174674
35396,50.6057456,8.7073795
35398,50.56156259999999,8.6404842
35410,50.4831415,8.9182902
35415,50.50832150000001,8.7246052
35418,50.6082767,8.782881099999999
35423,50.5003659,8.8295891
35428,50.4773564,8.5809977
35435,50.6385886,8.6576503
35440,50.5326418,8.6784939
35444,50.6444528,8.5787406
35447,50.6022608,8.861908900000001
35452,50.5839192,8.6205448
35457,50.6469839,8.7035561
35460,50.66000769999999,8.7320412
35463,50.5504576,8.779566299999999
35466,50.6747184,8.8657595
35469,50.6833234,8.826840299999999
35510,50.42159179999999,8.630666
35516,50.4600286,8.7430334
35519,50.422932,8.7515125
35576,50.5629784,8.4800373
35578,50.549895,8.5162205
35579,50.5412159,8.4567081
35580,50.5286248,8.486321
35581,50.5487974,8.5763725
35582,50.5593923,8.597114
35583,50.5666607,8.5297123
35584,50.5832099,8.5228331
35585,50.6130603,8.5086873
35586,50.5839046,8.4896437
35606,50.5519629,8.4165038
35614,50.6132229,8.435002400000002
35619,50.4907592,8.3980711
35625,50.5174295,8.585281799999999
35630,50.6189136,8.3563818
35633,50.5878113,8.5680445
35638,50.55393429999999,8.3169267
35641,50.4956356,8.470975
35644,50.6731878,8.525335499999999
35647,50.4348085,8.497105399999999
35649,50.71352539999999,8.492295799999999
35683,50.7445501,8.2799788
35684,50.7771406,8.299662
35685,50.7671042,8.267108
35686,50.7166291,8.231505
35687,50.7218455,8.3073813
35688,50.7352907,8.3452316
35689,50.7510303,8.3355982
35690,50.7724592,8.3285704
35708,50.7864729,8.2051872
35713,50.8069042,8.3590565
35716,50.8342695,8.3098821
35719,50.8067875,8.433095999999999
35745,50.6859062,8.2960569
35753,50.6059658,8.245615599999999
35756,50.6895323,8.3909825
35759,50.6340132,8.1859716
35764,50.65161920000001,8.3286336
35767,50.6886965,8.1831487
35768,50.735378,8.41572
35781,50.4797358,8.2615942
35789,50.4296122,8.379703899999999
35792,50.51103209999999,8.270443
35794,50.5465206,8.201441800000001
35796,50.4352361,8.3015841
35799,50.5050963,8.1877398
36037,50.55461,9.6850955
36039,50.5997419,9.676836999999999
36041,50.5409944,9.6291131
36043,50.5410803,9.6906458
36088,50.65627449999999,9.7514392
36093,50.5320972,9.735387099999999
36100,50.5727147,9.7496011
36103,50.4228256,9.5655737
36110,50.680927,9.5816182
36115,50.53195789999999,9.9821628
36119,50.4551262,9.6141854
36124,50.4712164,9.7141291
36129,50.4494857,9.919815999999999
36132,50.76094630000001,9.806975699999999
36137,50.5679217,9.556450400000001
36142,50.64475909999999,10.0089235
36145,50.5872608,9.837764600000002
36148,50.4286237,9.6407464
36151,50.6982039,9.7262516
36154,50.5051569,9.4791872
36157,50.4599916,9.7853201
36160,50.5309909,9.8103002
36163,50.4982646,9.8877919
36166,50.7683014,9.693885300000002
36167,50.6472249,9.8582419
36169,50.7116132,9.9017874
36179,50.96888020000001,9.7973766
36199,51.0143636,9.738924599999999
36205,51.0801415,9.957245499999999
36208,50.9499609,10.0275968
36211,51.0211246,9.6580277
36214,51.01371,9.9364101
36217,50.9478142,9.859394499999999
36219,51.0416201,9.8593703
36251,50.880385,9.7058593
36266,50.8943497,9.998392599999999
36269,50.8417458,10.0002167
36272,50.8003754,9.6051211
36275,50.8370495,9.5753767
36277,50.8192028,9.808753399999999
36280,50.8481576,9.4604275
36282,50.820326,9.7331877
36284,50.8080855,9.9231537
36286,50.9028644,9.5617735
36287,50.7747634,9.5173867
36289,50.8815014,9.856631499999999
36304,50.74770969999999,9.275865
36318,50.6966878,9.326366799999999
36320,50.7716213,9.1064011
36323,50.74270629999999,9.4735362
36325,50.6509641,9.1697024
36326,50.7949406,9.1842097
36329,50.7147105,9.220822799999999
36341,50.6463321,9.3647584
36355,50.4947913,9.3003942
36358,50.56161909999999,9.3477216
36364,50.6229774,9.5088862
36367,50.61950119999999,9.4375505
36369,50.5865434,9.2894506
36381,50.35155109999999,9.5231965
36391,50.302318,9.6147583
36396,50.3265689,9.4469967
36399,50.4242265,9.4033164
36404,50.79847059999999,10.050564
36414,50.8164917,9.9797317
36419,50.7307152,9.984587699999999
36433,50.82264929999999,10.254024
36448,50.833376,10.3695956
36452,50.6647296,10.1405123
36456,50.80199560000001,10.3090777
36457,50.7626178,10.1559343
36460,50.8572387,10.0996666
36466,50.7144684,10.1190749
36469,50.8401405,10.1654007
37073,51.5345284,9.9342312
37075,51.5366679,10.0022888
37077,51.56655319999999,9.963474999999999
37079,51.5551958,9.888394199999999
37081,51.5317158,9.9049169
37083,51.5206388,9.9408342
37085,51.5167266,9.970987000000001
37115,51.5130031,10.2136579
37120,51.5965363,9.8608658
37124,51.50510200000001,9.9016588
37127,51.46829349999999,9.744758500000001
37130,51.4814476,10.088507
37133,51.4371788,9.929314999999999
37136,51.5407073,10.1629761
37139,51.5645086,9.7363634
37154,51.7018549,9.998191
37170,51.6883936,9.652618600000002
37176,51.6331323,9.9307093
37181,51.6526873,9.8286322
37186,51.70444120000001,9.842631299999999
37191,51.6510486,10.0936577
37194,51.6446116,9.538498299999999
37197,51.650608,10.2365006
37199,51.66222759999999,10.1744846
37213,51.342462,9.854919599999999
37214,51.3321054,9.9144857
37215,51.2938993,9.849848099999999
37216,51.3070791,9.8353114
37217,51.349366,9.7730968
37218,51.3778658,9.8060818
37235,51.2033004,9.7496137
37242,51.2715595,9.9419582
37247,51.24206210000001,9.7912476
37249,51.3812587,9.8969032
37269,51.177827,10.0485055
37276,51.2058682,10.0668373
37281,51.1815413,10.1737854
37284,51.1457172,9.8772053
37287,51.1548335,9.9992251
37290,51.2096007,9.938814899999999
37293,51.0060594,10.1648786
37296,51.0912356,10.0731248
37297,51.2373948,9.9086606
37299,51.1114798,10.143571
37308,51.3896504,10.1681603
37318,51.3628667,10.0721805
37327,51.3866136,10.3229117
37339,51.4572669,10.363573
37345,51.5255045,10.4320323
37351,51.32505889999999,10.2999508
37355,51.3600173,10.4794893
37359,51.2659733,10.249725
37412,51.6201495,10.3247943
37431,51.6102792,10.4355016
37434,51.607631,10.2202484
37441,51.5797202,10.538447
37444,51.7404502,10.5280685
37445,51.5878334,10.6117219
37447,51.6315068,10.5839866
37449,51.625829,10.64585
37520,51.72393479999999,10.2347632
37534,51.7758634,10.1895664
37539,51.8094929,10.238557
37547,51.8443914,9.9803578
37574,51.8400755,9.8768862
37581,51.8672671,10.0583724
37586,51.8125693,9.696159
37589,51.7912709,10.07356
37603,51.784752,9.5161932
37619,51.9552167,9.5182385
37620,51.9905409,9.561637
37627,51.8516463,9.6103261
37632,51.9297148,9.6380382
37633,51.9738109,9.617342299999999
37635,51.9518746,9.6254227
37639,51.8568671,9.4955097
37640,51.89530310000001,9.5330924
37642,51.9126637,9.5817843
37643,51.88841370000001,9.5687777
37647,51.897996,9.4026563
37649,51.8720125,9.425715499999999
37671,51.7980896,9.3510271
37688,51.66014,9.3466097
37691,51.7503906,9.3987768
37696,51.8182984,9.2307887
37697,51.6598401,9.387903099999999
37699,51.7327131,9.4029402
38023,51.165691,10.451526
38100,52.2630024,10.5214314
38102,52.2566754,10.5336105
38104,52.2764013,10.5814705
38106,52.28023109999999,10.5390217
38108,52.3088545,10.5793453
38110,52.32811510000001,10.5115734
38112,52.3073694,10.4762485
38114,52.280494,10.5061988
38116,52.27744380000001,10.4502042
38118,52.26139550000001,10.5025372
38120,52.2541336,10.4705337
38122,52.2217067,10.4727549
38124,52.2280271,10.5311664
38126,52.2346447,10.5665003
38154,52.2732142,10.7929697
38159,52.2583592,10.3626737
38162,52.27194300000001,10.6896798
38165,52.3368605,10.6856315
38170,52.14356369999999,10.8005916
38173,52.2163365,10.6370701
38176,52.3207591,10.3862814
38179,52.34236629999999,10.4456941
38226,52.1590409,10.3325038
38228,52.1361843,10.2876225
38229,52.107989,10.3640976
38239,52.1885109,10.4236635
38259,52.0640206,10.3765154
38268,52.2009705,10.2828449
38271,52.0839788,10.2314832
38272,52.1441326,10.2175439
38274,52.0888691,10.2771608
38275,52.053048,10.3283409
38277,52.06021029999999,10.2375158
38279,52.0266504,10.2539225
38281,51.165691,10.451526
38300,52.1492943,10.5617114
38302,52.175862,10.564643
38304,52.1624709,10.5220304
38312,52.067141,10.57869
38315,52.0222122,10.5400338
38319,52.1135969,10.6753708
38321,52.1448891,10.6127176
38322,52.0656765,10.6810732
38324,52.1114587,10.5945145
38325,52.07950719999999,10.7389034
38327,52.09374039999999,10.7006741
38329,52.1309032,10.6415833
38350,52.2430058,11.0017167
38364,52.1394332,10.9602228
38368,52.3062162,11.0138024
38372,52.1710039,11.0194316
38373,52.22801279999999,10.9058912
38375,52.19518309999999,10.8792431
38376,52.2510095,10.9119644
38378,52.1780556,10.9205687
38379,52.1890234,10.9412587
38381,52.0754837,10.8981007
38382,52.0690817,10.8516784
38384,52.0716995,10.8234753
38385,52.1104722,10.8680583
38387,52.0915677,10.9263016
38388,52.1252655,10.9177537
38440,52.4206786,10.7700258
38442,52.4226485,10.6896793
38444,52.3732323,10.7587399
38446,52.3861406,10.8523296
38448,52.4538051,10.8200273
38458,52.403492,10.9553188
38459,52.37284500000001,10.9948109
38461,52.4400025,10.9107095
38462,52.4438551,10.9461629
38464,52.36007009999999,10.9010258
38465,52.5989715,10.9330621
38467,52.5429514,10.8479462
38468,52.5749425,10.7938598
38470,52.5351554,10.8880887
38471,52.490134,10.8936653
38473,52.5179305,10.8064619
38474,52.5787524,10.8695962
38476,52.5213123,10.7749524
38477,52.5000834,10.7637591
38479,52.471672,10.7392619
38486,52.62603060000001,11.1718704
38489,52.6840481,11.0160892
38518,52.5031666,10.5145813
38524,52.5437069,10.6631111
38527,52.3679651,10.5801613
38528,52.3852612,10.4473976
38530,52.3815493,10.3983596
38531,52.4158184,10.5309042
38533,52.36978269999999,10.5001367
38536,52.4766147,10.3280491
38539,52.5259529,10.3639682
38542,52.4457083,10.4337596
38543,52.412855,10.4035395
38547,52.4239563,10.6218488
38550,52.4375386,10.5849963
38551,52.433224,10.5100193
38553,52.41543249999999,10.5911613
38554,52.4627603,10.7193919
38556,52.5026836,10.698826
38557,52.4708646,10.6819375
38559,52.5521074,10.5229576
38640,51.9113762,10.4381381
38642,51.9140422,10.4680542
38644,51.8859286,10.4537523
38667,51.875859,10.5655195
38678,51.8107272,10.3388971
38685,51.8983476,10.3141871
38690,51.9610743,10.569299
38700,51.72499759999999,10.6114641
38704,51.9968733,10.4090787
38707,51.8214467,10.4581076
38709,51.828828,10.2834586
38723,51.89901589999999,10.1848869
38729,51.9892871,10.2678583
38820,51.8962146,11.0383935
38822,51.9374647,11.0549807
38828,51.88216809999999,11.1723095
38829,51.8695092,11.0983212
38835,51.9780039,10.7356558
38836,52.0089346,10.8644139
38838,52.012305,11.0354741
38855,51.8437498,10.7993086
38871,51.8953572,10.7034246
38875,51.7423854,10.7652582
38877,51.664129,10.7218641
38879,51.7653876,10.6564448
38889,51.7868484,10.950987
38895,51.870704,10.908848
38899,51.6917951,10.8550292
39014,51.165691,10.451526
39104,52.1146346,11.6326339
39106,52.1422657,11.6524366
39108,52.1351718,11.6153779
39110,52.1286374,11.5884201
39112,52.1131283,11.6080946
39114,52.0883969,11.7068022
39116,52.08197089999999,11.5558131
39118,52.09123,11.6059638
39120,52.0884882,11.6320016
39122,52.0712917,11.6713234
39124,52.1578903,11.6441144
39126,52.1780656,11.666794
39128,52.1675522,11.6142631
39130,52.15576610000001,11.5721967
39164,52.0700231,11.3688749
39167,52.1351762,11.5013104
39171,52.0318262,11.5199131
39175,52.147384,11.7618175
39179,52.2058225,11.6081986
39218,52.0091435,11.747048
39221,51.9744682,11.6559649
39240,51.90366530000001,11.8349628
39245,52.07481749999999,11.8235871
39249,51.9666346,11.8803131
39261,51.9624383,12.0981184
39264,52.0033435,12.2206875
39279,52.1034678,12.0858121
39288,52.2978506,11.8716379
39291,52.1425433,11.9549183
39307,52.3744452,12.1760778
39317,52.3835036,11.9841315
39319,52.4999163,12.0276471
39326,52.2795833,11.624627
39340,52.2903751,11.4058738
39343,52.22486019999999,11.3045259
39345,52.3373676,11.3659682
39356,52.3295915,11.1105302
39359,52.40714939999999,11.2014917
39365,52.14755719999999,11.2206781
39387,52.0181945,11.2196086
39393,52.08623590000001,11.1198458
39397,51.9419198,11.2324382
39398,51.9924719,11.3192817
39418,51.8647972,11.5822798
39434,51.165691,10.451526
39435,51.9409979,11.4250499
39439,51.7975334,11.6126844
39443,51.8981624,11.6338521
39444,51.8472326,11.5348352
39446,51.8968149,11.5295392
39448,51.9872716,11.4275102
39517,52.4339852,11.810623
39524,52.582928,12.0388604
39539,52.83068309999999,12.1672396
39576,52.5637808,11.8065632
39579,52.6226843,11.6509305
39590,52.5609374,11.9412645
39596,52.727602,11.9501613
39599,52.621384,11.7182476
39606,52.7890715,11.7223312
39615,52.8877708,11.7523292
39619,52.85946200000001,11.44928
39624,52.6870681,11.4372016
39629,52.6614108,11.5554256
39638,52.5386734,11.4050865
39646,52.4352116,10.9869604
39649,52.4957138,11.1782351
40210,51.2225286,6.787720299999999
40211,51.2301142,6.792883499999999
40212,51.22360339999999,6.780529
40213,51.2220859,6.7727077
40215,51.2149435,6.7825598
40217,51.21273110000001,6.7753988
40219,51.2134879,6.762340699999999
40221,51.1997076,6.7507247
40223,51.1997752,6.772247399999999
40225,51.19743750000001,6.7898817
40227,51.2153849,6.7975715
40229,51.19678709999999,6.8460233
40231,51.2134789,6.830239
40233,51.2198064,6.8119048
40235,51.22940939999999,6.8275162
40237,51.23573810000001,6.8091727
40239,51.2452874,6.8032182
40468,51.26116409999999,6.778904700000001
40470,51.2568594,6.8077057
40472,51.26848769999999,6.833787399999999
40474,51.2738092,6.7421871
40476,51.248009,6.7790167
40477,51.2384606,6.7849768
40479,51.233276,6.7837134
40489,51.3305246,6.7625867
40545,51.2284044,6.754373699999999
40547,51.2419331,6.747718799999999
40549,51.233068,6.719087399999999
40589,51.1640762,6.821441999999999
40591,51.1879547,6.8173593
40593,51.1403079,6.8685413
40595,51.140778,6.905068099999999
40597,51.1637947,6.871023399999999
40599,51.1824951,6.865698
40625,51.2358442,6.852315399999999
40627,51.2024446,6.8838823
40629,51.2550414,6.8836115
40667,51.2505,6.690188699999999
40668,51.308706,6.6842969
40670,51.2701556,6.6220978
40699,51.2208468,6.928271199999999
40721,51.169054,6.9153961
40723,51.1544727,6.940116799999999
40724,51.1770783,6.957192399999999
40764,51.118985,6.962567699999999
40789,51.0966108,6.8974365
40822,51.25439069999999,6.9831962
40832,51.165691,10.451526
40878,51.2964433,6.8506277
40880,51.301145,6.8152244
40882,51.3005563,6.914847399999999
40883,51.3300918,6.9097177
40885,51.3411368,6.851654
41061,51.1941892,6.429517199999999
41063,51.2076921,6.4227663
41065,51.19517,6.4593441
41066,51.2262928,6.4665644
41068,51.1987421,6.394406699999999
41069,51.180057,6.3999735
41169,51.2015715,6.342495599999999
41179,51.1642093,6.3536759
41189,51.1143829,6.401299499999999
41199,51.1329676,6.4449432
41236,51.1668326,6.449492299999999
41238,51.1619037,6.4910825
41239,51.1654923,6.4261842
41334,51.3262794,6.272100099999999
41352,51.1956517,6.545060899999999
41363,51.0934811,6.494853699999999
41366,51.2113052,6.259379399999999
41372,51.2168087,6.155755099999999
41379,51.2583557,6.1649406
41460,51.2075211,6.706313499999999
41462,51.2153172,6.6619119
41464,51.1910608,6.672621899999999
41466,51.1605128,6.7016069
41468,51.1615558,6.774528999999999
41469,51.1590145,6.727658799999999
41470,51.1375502,6.7356786
41472,51.1690416,6.6442567
41515,51.08212109999999,6.603842999999999
41516,51.1068955,6.6294561
41517,51.04627319999999,6.588794
41539,51.0996802,6.8453187
41540,51.0812746,6.8012013
41541,51.132252,6.8268745
41542,51.09943930000001,6.7594436
41564,51.2134619,6.602028000000001
41569,51.0514549,6.6820125
41747,51.2520558,6.380321299999999
41748,51.2395387,6.4169437
41749,51.2901799,6.3561159
41751,51.25004089999999,6.3206577
41812,51.07164600000001,6.3195429
41836,51.0454321,6.222254899999999
41844,51.1490546,6.245415299999999
41849,51.1130534,6.1328887
42103,51.2554934,7.146606599999999
42105,51.2623662,7.1417099
42107,51.262393,7.1552397
42109,51.2771687,7.157783299999999
42111,51.2932651,7.1679237
42113,51.2735765,7.1013566
42115,51.2533735,7.1170563
42117,51.2438036,7.133836899999999
42119,51.241269,7.156482899999999
42275,51.27362120000001,7.205441100000001
42277,51.2831824,7.215241700000001
42279,51.29659119999999,7.2409927
42281,51.2866862,7.188234700000001
42283,51.2711403,7.184218400000001
42285,51.256002,7.1736304
42287,51.2500514,7.1972592
42289,51.26894069999999,7.211937799999999
42327,51.2440784,7.0671702
42329,51.2266111,7.0697027
42349,51.20343740000001,7.130101199999999
42369,51.22569739999999,7.195853599999999
42389,51.2750473,7.248769099999999
42399,51.2425128,7.2836846
42477,51.20943889999999,7.3720815
42489,51.28792139999999,7.0382833
42499,51.1490386,7.3293896
42549,51.3309978,7.0224783
42551,51.3501692,7.0540533
42553,51.3158524,7.098790699999999
42555,51.3517649,7.114656600000001
42579,51.3237681,6.9672791
42651,51.1705488,7.0922604
42653,51.201055,7.0828745
42655,51.1684016,7.057952599999999
42657,51.1531315,7.0647863
42659,51.14611679999999,7.1220857
42697,51.1540297,6.9912361
42699,51.1421119,7.014782599999999
42719,51.1843821,7.0402385
42781,51.20579910000001,7.0042465
42799,51.10792679999999,7.059227
42853,51.1832986,7.179900900000001
42855,51.19382969999999,7.200955899999999
42857,51.16776050000001,7.1621551
42859,51.16197769999999,7.206046199999999
42897,51.1730117,7.282278799999999
42899,51.21290699999999,7.2325965
42929,51.1030829,7.2240777
44135,51.5126773,7.4749694
44137,51.5081979,7.441617300000001
44139,51.4961111,7.4654343
44141,51.5043716,7.501506399999999
44143,51.5195303,7.5123813
44145,51.5340175,7.492579000000001
44147,51.5270219,7.4365122
44149,51.5070785,7.4176438
44225,51.4761823,7.4465564
44227,51.4646773,7.419828499999999
44229,51.4517574,7.4568942
44263,51.49074510000001,7.5079783
44265,51.46400569999999,7.490747600000001
44267,51.45788080000001,7.526148800000001
